country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Low-income countries,1978,Unknown,215869573.0,27438614528.0,4.844,0.022,147.483,-4.672,-3.071,451.169,-45.706,-9.199,2.09,1.5,0.277,0.683,0.49,0.216,101.538,0.47,71.392,4.1579999999999995,0.299,72.676,2180.822,26555.252,1552.762,7.567,4.436,42252.508,543.381,20.2635,13070.632,1.294,1.29,0.006,0.367,0.002,1.168,3.977,304.423,1.41,272.297,1.261,107.88,0.5,39.443,0.183,0.067,1.3525,67.641,1.217,0.773,1.843,1.557,1.034,0.387,2.306,0.452,0.137,0.011,7.135,0.33,0.543,0.331,0.014,5.624,0.431,0.838,3.217,0.008,0.015,0.025,0.002,858.514,252.154,1.518,8.701
Low-income countries,1979,Unknown,221895030.0,27438614528.0,5.423,0.024,159.186,11.703,7.935,439.748,-11.422,-2.532,1.982,1.416,0.277,0.717,0.513,0.216,101.969,0.46,71.392,4.1579999999999995,0.299,78.098,2340.008,26995.0,1654.731,8.578,4.894,42533.527,593.707,20.2635,13070.632,1.294,1.011,0.005,0.458,0.002,1.199,3.98,281.017,1.266,288.086,1.298,119.441,0.538,50.326,0.227,0.067,1.3525,67.641,1.343,0.812,1.81,1.493,1.051,0.401,2.296,0.472,0.146,0.011,7.126,0.341,0.543,0.281,0.017,5.996,0.543,0.838,3.214,0.008,0.015,0.026,0.002,883.197,266.152,1.518,8.701
Low-income countries,1980,Unknown,226853032.0,27438614528.0,5.546,0.024,161.973,2.787,1.751,497.133,57.385,13.05,2.191,1.547,0.893,0.714,0.504,0.291,105.413,0.465,71.392,4.1579999999999995,0.299,83.644,2501.981,27492.133,1760.144,9.568,5.177,42868.883,643.448,20.2635,2607.24,1.294,0.99,0.004,0.282,0.001,1.2,4.12,335.356,1.478,297.07,1.31,124.669,0.55,49.741,0.219,0.067,1.3525,599.849,1.365,0.831,2.033,1.504,1.067,0.415,2.291,0.492,0.154,0.011,7.123,0.352,0.543,0.313,0.01,6.751,0.556,0.838,3.216,0.009,0.015,0.026,0.002,934.666,272.148,1.518,8.701
Low-income countries,1981,Unknown,231334779.0,27438614528.0,5.631,0.024,167.661,5.688,3.512,480.112,-17.021,-3.424,2.075,1.438,0.883,0.725,0.502,0.308,105.363,0.455,71.392,4.1579999999999995,0.299,89.275,2669.641,27972.246,1865.507,10.696,5.576,43181.277,698.586,20.2635,2501.914,1.294,1.129,0.005,0.399,0.002,1.215,3.971,312.394,1.35,291.584,1.26,116.125,0.502,55.138,0.238,0.067,1.3525,586.652,1.386,0.881,2.013,1.507,1.083,0.429,2.285,0.512,0.166,0.011,7.118,0.365,0.543,0.476,0.014,6.468,0.645,0.838,3.215,0.009,0.015,0.027,0.002,918.727,281.086,1.518,8.701
Low-income countries,1982,Unknown,236940854.0,27438614528.0,5.855,0.025,168.085,0.425,0.253,442.103,-38.009,-7.917,1.866,1.31,0.78,0.709,0.498,0.297,107.575,0.454,71.392,4.1579999999999995,0.299,95.131,2837.727,28414.348,1973.082,11.814,6.071,43455.008,751.63,20.2635,2542.919,1.294,1.118,0.005,0.495,0.002,1.248,3.968,273.731,1.155,306.719,1.294,137.676,0.581,53.043,0.224,0.067,1.3525,610.247,1.448,0.891,1.888,1.513,1.1,0.443,2.278,0.531,0.177,0.011,7.11,0.376,0.543,0.474,0.018,6.024,0.636,0.838,3.218,0.009,0.016,0.027,0.002,940.122,295.766,1.518,8.701
Low-income countries,1983,Unknown,243386902.0,27438614528.0,6.518,0.027,181.744,13.658,8.126,451.786,9.683,2.19,1.856,1.312,0.752,0.747,0.528,0.302,115.578,0.475,71.392,4.1579999999999995,0.299,101.648,3019.47,28866.135,2088.659,12.895,6.836,43724.309,809.431,20.2635,2617.453,1.294,1.081,0.004,0.766,0.003,1.287,3.828,269.303,1.106,305.887,1.257,134.678,0.553,57.802,0.237,0.067,1.3525,644.624,1.576,0.957,1.9,1.584,1.121,0.458,2.271,0.551,0.187,0.012,7.099,0.389,0.543,0.508,0.028,5.628,0.7,0.838,3.22,0.009,0.016,0.028,0.002,931.646,313.152,1.518,8.701
Low-income countries,1984,Unknown,249991161.0,27438614528.0,7.069,0.028,196.179,14.435,7.942,471.527,19.741,4.37,1.886,1.386,0.768,0.785,0.577,0.319,124.372,0.498,71.392,4.1579999999999995,0.299,108.717,3215.649,29337.66,2213.031,13.943,8.017,43998.832,871.94,20.2635,2596.006,1.294,1.048,0.004,1.181,0.005,1.329,3.734,274.519,1.098,296.998,1.188,126.725,0.507,62.509,0.25,0.067,1.3525,656.401,1.678,0.998,1.865,1.626,1.146,0.473,2.263,0.573,0.197,0.014,7.078,0.403,0.543,0.561,0.039,4.868,0.751,0.838,3.216,0.01,0.016,0.028,0.003,933.507,332.135,1.518,8.701
Low-income countries,1985,Unknown,256719480.0,27438614528.0,6.881,0.027,204.879,8.7,4.435,469.411,-2.116,-0.449,1.828,1.359,0.814,0.798,0.593,0.355,133.342,0.519,71.392,4.1579999999999995,0.299,115.598,3420.528,29807.07,2346.374,14.962,9.506,44262.355,934.088,20.2635,2381.667,1.294,1.019,0.004,1.489,0.006,1.34,3.645,263.524,1.027,297.766,1.16,123.98,0.483,62.148,0.242,0.067,1.3525,618.283,1.616,1.009,1.833,1.626,1.166,0.489,2.254,0.594,0.206,0.015,7.061,0.416,0.543,0.56,0.048,4.981,0.747,0.838,3.212,0.01,0.016,0.029,0.003,935.781,344.052,1.518,8.701
Low-income countries,1986,Unknown,263482222.0,27438614528.0,6.66,0.025,218.827,13.948,6.808,467.391,-2.02,-0.43,1.774,1.339,0.814,0.831,0.627,0.381,143.836,0.546,71.392,4.1579999999999995,0.299,122.258,3639.356,30274.461,2490.21,15.442,11.455,44509.699,999.99,20.2635,2313.858,1.294,0.48,0.002,1.949,0.007,1.375,3.596,247.347,0.939,300.706,1.141,125.773,0.477,65.902,0.25,0.067,1.3525,616.25,1.506,1.061,1.788,1.729,1.181,0.505,2.245,0.618,0.208,0.018,7.038,0.429,0.543,0.282,0.064,4.475,0.769,0.838,3.207,0.01,0.017,0.029,0.003,947.48,362.197,1.518,8.701
Low-income countries,1987,Unknown,270539198.0,27438614528.0,6.801,0.025,243.319,24.492,11.192,498.189,30.799,6.59,1.841,1.393,0.847,0.899,0.68,0.414,158.775,0.587,71.392,4.1579999999999995,0.299,129.059,3882.675,30772.652,2648.984,20.12,12.583,44763.27,1071.928,20.2635,2299.0,1.294,4.678,0.017,1.128,0.004,1.443,3.677,253.571,0.937,311.373,1.151,133.656,0.494,71.938,0.266,0.067,1.3525,628.295,1.481,1.145,1.874,1.847,1.194,0.523,2.238,0.644,0.265,0.018,7.019,0.443,0.543,2.858,0.034,4.749,0.832,0.838,3.205,0.01,0.017,0.03,0.003,994.701,390.282,1.518,8.701
Low-income countries,1988,Unknown,277807504.0,27438614528.0,6.1,0.022,270.233,26.914,11.061,501.757,3.568,0.716,1.806,1.328,0.747,0.973,0.715,0.403,183.705,0.661,71.392,4.1579999999999995,0.299,135.159,4152.908,31274.408,2832.69,23.792,14.76,44993.426,1146.508,20.2635,2539.74,1.294,3.671,0.013,2.176,0.008,1.525,3.634,230.154,0.828,309.574,1.114,126.324,0.455,74.581,0.268,0.067,1.3525,711.955,1.263,1.224,1.841,2.066,1.197,0.544,2.23,0.674,0.306,0.021,6.998,0.457,0.543,1.969,0.063,4.451,0.832,0.838,3.201,0.01,0.017,0.03,0.003,1009.612,423.755,1.518,8.701
Low-income countries,1989,Unknown,285400477.0,27438614528.0,5.732,0.02,277.428,7.194,2.662,575.904,74.147,14.777,2.018,1.544,0.924,0.972,0.744,0.445,194.035,0.68,71.392,4.1579999999999995,0.299,140.891,4430.336,31850.312,3026.724,26.363,18.086,45290.516,1218.271,20.2635,2288.918,1.294,2.572,0.009,3.327,0.012,1.528,3.799,297.091,1.041,325.095,1.139,132.83,0.465,71.763,0.251,0.067,1.3525,658.539,1.162,1.239,2.106,2.182,1.195,0.564,2.228,0.705,0.333,0.024,6.991,0.468,0.543,1.695,0.091,5.998,0.787,0.838,3.202,0.011,0.017,0.031,0.003,1084.103,436.174,1.518,8.701
Low-income countries,1990,Unknown,292948334.0,27438614528.0,5.341,0.018,188.867,-88.561,-31.922,506.091,-69.813,-12.122,1.728,1.183,0.781,0.645,0.441,0.291,109.543,0.374,15.034,0.051,0.035,146.232,4619.203,32356.402,3136.268,30.46,21.622,45606.383,1284.621,20.2635,2329.547,1.294,4.096,0.014,3.536,0.012,1.204,3.604,315.868,1.078,347.885,1.188,148.166,0.506,66.35,0.226,0.067,1.3525,687.482,1.08,0.831,1.827,1.259,1.191,0.571,2.22,0.716,0.372,0.027,6.986,0.477,0.543,1.583,0.093,6.347,0.718,0.838,3.202,0.011,0.018,0.031,0.003,1055.857,352.807,-173.833,-92.04
Low-income countries,1991,Unknown,300652993.0,27438614528.0,4.821,0.016,186.533,-2.333,-1.235,462.708,-43.383,-8.572,1.539,1.076,0.742,0.62,0.434,0.299,105.399,0.351,14.984,0.05,0.035,151.053,4805.736,32819.109,3241.667,35.472,25.668,45881.355,1351.876,20.2635,2179.999,1.294,5.012,0.017,4.046,0.013,1.188,3.606,274.971,0.915,359.092,1.194,150.379,0.5,67.255,0.224,0.067,1.3525,659.928,0.949,0.805,1.643,1.223,1.181,0.578,2.21,0.726,0.42,0.031,6.975,0.484,0.543,1.829,0.105,5.533,0.693,0.838,3.207,0.011,0.018,0.032,0.003,1084.211,357.072,-171.55,-91.967
Low-income countries,1992,Unknown,309670905.0,27438614528.0,4.657,0.015,171.273,-15.26,-8.181,621.381,158.673,34.292,2.007,1.443,1.064,0.553,0.398,0.293,91.622,0.296,14.979,0.048,0.035,155.71,4977.009,33440.492,3333.288,41.379,29.812,46328.945,1416.82,20.2635,1993.851,1.294,5.906,0.019,4.144,0.013,1.107,3.796,447.593,1.445,364.648,1.178,153.592,0.496,64.944,0.21,0.067,1.3525,621.742,0.88,0.76,2.236,1.089,1.169,0.582,2.21,0.732,0.476,0.034,6.987,0.492,0.543,2.443,0.106,8.513,0.705,0.838,3.218,0.011,0.018,0.033,0.003,1175.368,342.69,-156.294,-91.254
Low-income countries,1993,Unknown,319597256.0,27438614528.0,4.679,0.015,163.234,-8.039,-4.694,608.452,-12.928,-2.081,1.904,1.418,0.992,0.511,0.38,0.266,84.099,0.263,15.793,0.049,0.037,160.39,5140.244,34048.945,3417.388,48.289,33.909,46770.734,1480.268,20.2635,2019.391,1.294,6.911,0.022,4.097,0.013,1.065,3.628,441.784,1.382,371.055,1.161,154.587,0.484,63.448,0.199,0.067,1.3525,649.678,0.847,0.717,2.194,0.988,1.156,0.586,2.21,0.737,0.541,0.037,7.001,0.498,0.543,2.956,0.102,8.882,0.688,0.838,3.229,0.012,0.018,0.033,0.003,1159.362,340.334,-147.441,-90.325
Low-income countries,1994,Unknown,329120144.0,27438614528.0,4.752,0.014,158.09,-5.144,-3.151,687.481,79.029,12.988,2.089,1.597,1.124,0.48,0.367,0.258,77.413,0.235,15.248,0.046,0.035,165.142,5298.334,34736.426,3494.801,57.266,38.306,47300.121,1542.819,20.2635,1957.617,1.294,8.976,0.027,4.397,0.013,1.035,3.72,529.391,1.609,381.333,1.159,156.161,0.474,62.551,0.19,0.067,1.3525,648.187,0.806,0.688,2.38,0.904,1.142,0.588,2.213,0.74,0.619,0.04,7.018,0.503,0.543,2.852,0.108,8.989,0.676,0.838,3.243,0.012,0.019,0.034,0.003,1224.231,340.477,-142.843,-90.355
Low-income countries,1995,Unknown,338706576.0,27438614528.0,5.082,0.015,155.441,-2.65,-1.676,712.041,24.56,3.572,2.102,1.603,1.082,0.459,0.35,0.236,70.975,0.21,16.474,0.049,0.037,170.224,5453.775,35448.469,3565.776,65.788,43.747,47856.723,1608.24,20.2635,2035.956,1.294,8.522,0.025,5.441,0.016,1.004,3.675,556.6,1.643,387.033,1.143,157.006,0.464,65.421,0.193,0.067,1.3525,693.547,0.815,0.661,2.458,0.806,1.128,0.59,2.217,0.741,0.687,0.044,7.044,0.509,0.543,2.611,0.129,10.246,0.701,0.838,3.256,0.012,0.019,0.035,0.003,1244.632,340.04,-138.967,-89.402
Low-income countries,1996,Unknown,348800194.0,27438614528.0,5.031,0.014,148.24,-7.201,-4.633,691.721,-20.319,-2.854,1.983,1.523,1.046,0.425,0.326,0.224,60.976,0.175,15.111,0.043,0.033,175.255,5602.015,36140.188,3626.752,74.478,49.507,48400.203,1676.023,20.2635,1981.546,1.294,8.69,0.025,5.76,0.017,0.967,3.591,543.481,1.558,398.72,1.143,162.665,0.466,67.783,0.194,0.067,1.3525,694.956,0.791,0.611,2.285,0.676,1.115,0.591,2.219,0.74,0.751,0.048,7.062,0.515,0.543,2.48,0.131,9.039,0.705,0.838,3.268,0.013,0.019,0.035,0.003,1252.435,337.419,-133.128,-89.806
Low-income countries,1997,Unknown,358821632.0,27438614528.0,4.707,0.013,149.411,1.171,0.79,698.035,6.313,0.913,1.945,1.536,1.048,0.416,0.329,0.224,59.843,0.167,14.804,0.041,0.033,179.962,5751.425,36838.219,3686.595,82.918,58.246,48948.824,1743.705,20.2635,1947.199,1.294,8.44,0.024,8.739,0.024,0.933,3.578,548.624,1.529,407.326,1.135,158.973,0.443,67.682,0.189,0.067,1.3525,702.157,0.711,0.612,2.194,0.667,1.098,0.591,2.218,0.739,0.807,0.054,7.065,0.52,0.543,2.393,0.198,7.407,0.693,0.838,3.278,0.013,0.02,0.036,0.003,1283.946,334.946,-134.606,-90.091
Low-income countries,1998,Unknown,369081970.0,27438614528.0,4.727,0.013,148.886,-0.525,-0.351,709.796,11.761,1.685,1.923,1.526,1.079,0.403,0.32,0.226,53.995,0.146,18.727,0.051,0.04,184.688,5900.311,37548.016,3740.59,90.766,69.45,49509.734,1814.817,20.2635,1873.369,1.294,7.848,0.021,11.205,0.03,0.916,3.603,560.91,1.52,419.095,1.136,173.006,0.469,71.112,0.193,0.067,1.3525,693.991,0.716,0.613,2.331,0.618,1.084,0.592,2.22,0.737,0.855,0.062,7.083,0.526,0.543,2.332,0.251,9.129,0.72,0.838,3.293,0.013,0.02,0.037,0.003,1329.83,338.115,-130.158,-87.422
Low-income countries,1999,Unknown,379700605.0,27438614528.0,5.691,0.015,158.739,9.853,6.618,713.185,3.389,0.477,1.878,1.532,0.959,0.418,0.341,0.213,60.307,0.159,20.815,0.055,0.045,190.379,6059.05,38261.203,3800.897,98.636,80.897,50064.184,1888.242,20.2635,2045.323,1.294,7.869,0.021,11.446,0.03,0.929,3.522,554.446,1.46,426.566,1.123,171.513,0.452,73.425,0.193,0.067,1.3525,778.767,0.822,0.639,2.311,0.68,1.073,0.593,2.222,0.736,0.902,0.069,7.102,0.531,0.543,2.385,0.248,9.236,0.724,0.838,3.307,0.014,0.02,0.038,0.004,1337.43,352.585,-137.924,-86.887
Low-income countries,2000,Unknown,390079808.0,27438614528.0,5.417,0.014,164.2,5.461,3.44,788.744,75.559,10.595,2.022,1.676,1.075,0.421,0.349,0.224,64.619,0.166,17.428,0.045,0.037,195.796,6223.25,39049.945,3865.516,107.14,92.438,50688.73,1962.36,20.2635,1971.87,1.294,8.505,0.022,11.541,0.03,0.943,3.545,624.544,1.601,438.307,1.124,176.672,0.453,74.119,0.19,0.067,1.3525,770.864,0.748,0.644,2.56,0.702,1.061,0.594,2.228,0.735,0.949,0.076,7.137,0.537,0.543,2.45,0.243,11.79,0.722,0.838,3.321,0.014,0.021,0.038,0.004,1382.698,367.902,-146.772,-89.386
Low-income countries,2001,Unknown,400757352.0,27438614528.0,5.875,0.015,166.57,2.37,1.443,771.109,-17.635,-2.236,1.924,1.584,1.043,0.416,0.342,0.225,66.58,0.166,18.313,0.046,0.038,201.671,6389.82,39821.055,3932.096,113.658,103.015,51293.266,2039.379,20.2635,1939.19,1.294,6.518,0.016,10.578,0.026,0.912,3.347,604.539,1.508,427.449,1.067,167.801,0.419,77.019,0.192,0.067,1.3525,778.333,0.776,0.648,2.531,0.719,1.049,0.596,2.233,0.735,0.978,0.081,7.174,0.542,0.543,1.942,0.221,12.686,0.744,0.838,3.332,0.014,0.021,0.039,0.004,1341.218,365.65,-148.257,-89.006
Low-income countries,2002,Unknown,412670951.0,27438614528.0,6.0,0.015,154.679,-11.891,-7.139,988.358,217.25,28.174,2.395,1.939,1.305,0.375,0.303,0.204,63.584,0.154,17.576,0.043,0.034,207.671,6544.499,40809.414,3995.679,118.801,116.179,52126.945,2106.168,20.2635,1930.369,1.294,5.142,0.012,13.164,0.032,0.848,3.553,833.68,2.02,442.839,1.073,175.594,0.426,66.789,0.162,0.067,1.3525,797.918,0.764,0.589,3.147,0.657,1.038,0.595,2.249,0.733,0.994,0.088,7.238,0.545,0.543,1.584,0.267,16.257,0.646,0.838,3.347,0.015,0.021,0.04,0.004,1466.254,350.141,-137.103,-88.637
Low-income countries,2003,Unknown,425077154.0,27438614528.0,6.594,0.016,176.948,22.269,14.397,1054.326,65.968,6.674,2.48,2.037,1.369,0.416,0.342,0.23,65.111,0.153,19.216,0.045,0.037,214.265,6721.446,41863.742,4060.79,124.485,129.352,53004.324,2192.554,20.2635,1904.764,1.294,5.685,0.013,13.172,0.031,0.893,3.648,877.378,2.064,460.711,1.084,184.989,0.435,86.386,0.203,0.067,1.3525,811.401,0.764,0.64,3.124,0.619,1.027,0.596,2.265,0.731,1.013,0.095,7.299,0.552,0.543,1.65,0.257,14.441,0.815,0.838,3.362,0.015,0.022,0.041,0.004,1550.694,379.534,-157.731,-89.14
Low-income countries,2004,Unknown,437382889.0,27438614528.0,6.634,0.015,179.041,2.093,1.183,1004.523,-49.803,-4.724,2.297,1.862,1.219,0.409,0.332,0.217,66.721,0.153,19.351,0.044,0.036,220.899,6900.487,42868.262,4127.511,129.632,142.754,53829.809,2279.692,20.2635,1978.073,1.294,5.147,0.012,13.402,0.031,0.881,3.523,825.482,1.887,469.22,1.073,187.328,0.428,87.137,0.199,0.067,1.3525,867.02,0.735,0.625,2.951,0.614,1.015,0.597,2.277,0.729,1.026,0.101,7.358,0.559,0.543,1.502,0.254,15.275,0.792,0.838,3.378,0.015,0.022,0.042,0.004,1541.08,385.532,-159.69,-89.192
Low-income countries,2005,Unknown,450155730.0,27438614528.0,6.824,0.015,183.933,4.893,2.733,964.901,-39.622,-3.944,2.143,1.69,1.101,0.409,0.322,0.21,70.402,0.156,20.375,0.045,0.036,227.723,7084.42,43833.164,4197.912,135.335,154.536,54610.773,2368.913,20.2635,2042.138,1.294,5.703,0.013,11.783,0.026,0.888,3.439,780.967,1.735,490.358,1.089,197.748,0.439,89.222,0.198,0.067,1.3525,921.059,0.705,0.621,2.796,0.61,1.002,0.598,2.286,0.727,1.042,0.105,7.415,0.565,0.543,1.639,0.218,15.967,0.803,0.838,3.396,0.016,0.023,0.042,0.004,1548.051,399.72,-163.559,-88.923
Low-income countries,2006,Unknown,463744568.0,27438614528.0,6.872,0.015,192.43,8.496,4.619,950.374,-14.527,-1.506,2.049,1.592,1.064,0.415,0.322,0.215,72.24,0.156,24.355,0.053,0.041,234.595,7276.85,44783.539,4270.152,141.55,166.732,55368.715,2463.821,20.2635,2021.659,1.294,6.215,0.013,12.196,0.026,0.893,3.367,757.944,1.634,497.114,1.072,195.124,0.421,94.907,0.205,0.067,1.3525,939.351,0.651,0.628,2.643,0.592,0.986,0.599,2.293,0.724,1.062,0.109,7.464,0.573,0.543,1.788,0.219,14.215,0.846,0.838,3.412,0.016,0.023,0.043,0.004,1561.479,414.006,-168.074,-87.343
Low-income countries,2007,Unknown,477551654.0,27438614528.0,7.075,0.015,197.63,5.2,2.702,888.748,-61.626,-6.484,1.861,1.405,0.978,0.414,0.312,0.217,59.736,0.125,24.35,0.051,0.038,241.671,7474.48,45672.285,4329.888,148.094,178.651,56059.836,2576.176,20.2635,1993.493,1.294,6.545,0.014,11.919,0.025,0.884,3.247,691.118,1.447,512.055,1.072,203.06,0.425,112.355,0.235,0.067,1.3525,954.002,0.624,0.627,2.46,0.467,0.969,0.599,2.296,0.718,1.083,0.113,7.51,0.583,0.543,1.907,0.207,15.042,0.998,0.838,3.427,0.017,0.023,0.044,0.004,1550.391,422.145,-173.28,-87.679
Low-income countries,2008,Unknown,491406449.0,27438614528.0,7.381,0.015,209.442,11.812,5.977,1218.444,329.696,37.097,2.48,1.836,1.281,0.426,0.316,0.22,66.981,0.136,27.653,0.056,0.042,249.052,7683.922,46890.73,4396.869,153.608,190.31,57068.84,2694.083,20.2635,2024.638,1.294,5.513,0.011,11.659,0.024,0.889,3.614,1009.002,2.053,525.42,1.069,209.113,0.426,117.908,0.24,0.067,1.3525,996.973,0.642,0.653,3.297,0.507,0.955,0.601,2.314,0.714,1.097,0.116,7.596,0.595,0.543,1.647,0.197,20.675,1.053,0.838,3.45,0.017,0.024,0.045,0.004,1776.068,436.62,-181.789,-86.797
Low-income countries,2009,Unknown,505585085.0,27438614528.0,7.452,0.015,208.946,-0.496,-0.237,1496.688,278.244,22.836,2.96,2.157,1.612,0.413,0.301,0.225,65.128,0.129,29.523,0.058,0.043,256.504,7892.868,48387.414,4461.997,159.565,205.273,58356.582,2809.529,20.2635,1926.016,1.294,5.957,0.012,14.963,0.03,0.867,3.868,1287.742,2.547,531.75,1.052,208.537,0.412,115.446,0.228,0.067,1.3525,975.779,0.63,0.662,4.065,0.499,0.941,0.602,2.346,0.709,1.113,0.12,7.713,0.606,0.543,1.803,0.259,24.417,1.054,0.838,3.479,0.018,0.024,0.046,0.004,1955.74,438.26,-179.423,-85.871
Low-income countries,2010,Unknown,520054171.0,27438614528.0,8.396,0.016,208.762,-0.184,-0.088,1637.593,140.905,9.414,3.149,2.236,1.707,0.401,0.285,0.218,63.918,0.123,29.104,0.056,0.04,264.9,8101.63,50025.008,4525.915,165.453,225.546,59785.414,2919.816,20.2635,1938.169,1.294,5.887,0.011,20.273,0.039,0.858,4.027,1428.831,2.747,548.081,1.054,213.259,0.41,110.287,0.212,0.067,1.3525,1010.112,0.665,0.626,4.216,0.458,0.929,0.603,2.38,0.704,1.127,0.128,7.845,0.615,0.543,1.725,0.326,26.036,0.974,0.838,3.507,0.018,0.025,0.048,0.004,2094.412,446.207,-179.658,-86.059
Low-income countries,2011,Unknown,534808807.0,27438614528.0,9.186,0.017,191.955,-16.806,-8.051,1780.457,142.863,8.724,3.329,2.407,2.003,0.359,0.26,0.216,49.041,0.092,33.135,0.062,0.045,274.086,8293.585,51805.465,4574.956,170.746,242.459,61373.91,3031.34,20.2635,1761.921,1.294,5.293,0.01,16.912,0.032,0.816,4.104,1588.501,2.97,554.904,1.038,214.596,0.401,111.524,0.209,0.067,1.3525,944.45,0.676,0.556,4.475,0.333,0.917,0.602,2.419,0.696,1.135,0.132,7.998,0.623,0.543,1.473,0.264,30.095,0.982,0.838,3.533,0.019,0.026,0.049,0.005,2194.983,436.584,-158.821,-82.738
Low-income countries,2012,Unknown,549451742.0,27438614528.0,10.453,0.019,177.208,-14.747,-7.683,1674.38,-106.077,-5.958,3.047,2.259,2.023,0.323,0.239,0.214,47.356,0.086,34.635,0.063,0.047,284.538,8470.794,53479.848,4622.312,175.618,256.454,62871.086,3131.872,20.2635,1608.537,1.294,4.872,0.009,13.996,0.025,0.773,3.927,1497.172,2.725,569.78,1.037,219.777,0.4,100.532,0.183,0.067,1.3525,885.968,0.749,0.506,4.119,0.318,0.91,0.599,2.451,0.687,1.139,0.135,8.133,0.629,0.543,1.292,0.214,26.49,0.875,0.838,3.557,0.019,0.026,0.05,0.005,2157.859,424.622,-142.573,-80.455
Low-income countries,2013,Unknown,563526724.0,27438614528.0,10.583,0.019,167.276,-9.932,-5.605,1593.399,-80.981,-4.836,2.828,2.115,2.003,0.297,0.222,0.21,37.19,0.066,39.482,0.07,0.052,295.121,8638.069,55073.246,4659.501,180.246,268.991,64297.207,3234.209,20.2635,1513.477,1.294,4.629,0.008,12.537,0.022,0.748,3.826,1426.123,2.531,582.757,1.034,223.149,0.396,102.337,0.182,0.067,1.3525,854.95,0.728,0.474,3.942,0.248,0.902,0.596,2.478,0.678,1.141,0.137,8.263,0.635,0.543,1.201,0.19,27.875,0.884,0.838,3.581,0.019,0.027,0.051,0.005,2155.999,421.717,-127.794,-76.397
Low-income countries,2014,Unknown,577586465.0,27438614528.0,10.26,0.018,171.086,3.81,2.277,1387.099,-206.3,-12.947,2.402,1.777,1.749,0.296,0.219,0.216,42.291,0.073,47.069,0.081,0.06,305.382,8809.155,56460.344,4701.792,185.047,281.613,65513.219,3335.322,20.2635,1479.34,1.294,4.8,0.008,12.622,0.022,0.745,3.58,1216.013,2.105,594.433,1.029,225.844,0.391,101.113,0.175,0.067,1.3525,856.591,0.683,0.483,3.396,0.282,0.892,0.593,2.494,0.669,1.143,0.139,8.361,0.64,0.543,1.241,0.19,22.535,0.871,0.838,3.601,0.02,0.027,0.052,0.005,2067.573,430.133,-124.017,-72.488
Low-income countries,2015,Unknown,592175476.0,27438614528.0,11.659,0.02,150.221,-20.865,-12.196,1239.246,-147.854,-10.659,2.093,1.591,1.693,0.254,0.193,0.205,32.047,0.054,47.024,0.079,0.06,317.041,8959.376,57699.59,4733.839,189.255,293.629,66602.242,3425.613,20.2635,1340.749,1.294,4.208,0.007,12.016,0.02,0.687,3.261,1089.025,1.839,598.476,1.011,230.514,0.389,90.291,0.152,0.067,1.3525,796.135,0.803,0.424,3.027,0.218,0.888,0.589,2.504,0.66,1.142,0.14,8.441,0.643,0.543,1.096,0.178,19.687,0.763,0.838,3.616,0.02,0.028,0.053,0.005,1930.89,406.768,-103.197,-68.697
Low-income countries,2016,Unknown,607867547.0,27438614528.0,12.621,0.021,157.252,7.031,4.681,1311.443,72.197,5.826,2.157,1.646,1.708,0.259,0.197,0.205,34.487,0.057,50.343,0.083,0.063,329.662,9116.629,59011.035,4768.326,192.339,303.523,67756.438,3522.779,20.2635,1363.105,1.294,3.084,0.005,9.894,0.016,0.686,3.207,1154.191,1.899,610.995,1.005,239.936,0.395,97.166,0.16,0.067,1.3525,830.969,0.847,0.444,3.293,0.241,0.887,0.586,2.517,0.652,1.135,0.14,8.539,0.646,0.543,0.825,0.142,26.194,0.812,0.838,3.633,0.021,0.028,0.054,0.005,1949.312,416.736,-106.909,-67.986
